player_id,given_name,family_name,count_tournaments,list_tournaments,list_teams_name,list_teams_code,teams_num,full_name
P-08891,Alan,A'Court,1,1958,['England'],['ENG'],1,Alan A'Court
P-08589,Brenden,Aaronson,1,2022,['United States'],['USA'],1,Brenden Aaronson
P-04897,Stefan,Abadzhiev,1,1966,['Bulgaria'],['BGR'],1,Stefan Abadzhiev
P-05556,Jean-Paul,Abalo,1,2006,['Togo'],['TGO'],1,Jean-Paul Abalo
P-08163,Patrice,Abanda,1,1998,['Cameroon'],['CMR'],1,Patrice Abanda
P-04427,Ignazio,Abate,1,2014,['Italy'],['ITA'],1,Ignazio Abate
P-03687,Julio,Abbadie,1,1954,['Uruguay'],['URY'],1,Julio Abbadie
P-09495,Claude,Abbes,2,"1954, 1958",['France'],['FRA'],1,Claude Abbes
P-05092,Christian,Abbiati,1,2002,['Italy'],['ITA'],1,Christian Abbiati
P-07645,Roberto,Abbondanzieri,1,2006,['Argentina'],['ARG'],1,Roberto Abbondanzieri
P-01553,Mohamed,Abd Al-Jawad,1,1994,['Saudi Arabia'],['SAU'],1,Mohamed Abd Al-Jawad
P-00267,Adel,Abdel Rahman,1,1990,['Egypt'],['EGY'],1,Adel Abdel Rahman
P-00293,Mohamed,Abdel Shafy,1,2018,['Egypt'],['EGY'],1,Mohamed Abdel Shafy
P-09017,Gamal,Abdel-Hamid,1,1990,['Egypt'],['EGY'],1,Gamal Abdel-Hamid
P-09377,Magdi,Abdelghani,1,1990,['Egypt'],['EGY'],1,Magdi Abdelghani
P-03371,Nacer,Abdellah,1,1994,['Morocco'],['MAR'],1,Nacer Abdellah
P-00323,Ali,Abdi,1,2022,['Tunisia'],['TUN'],1,Ali Abdi
P-00900,Nasrollah,Abdollahi,1,1978,['Iran'],['IRN'],1,Nasrollah Abdollahi
P-03807,Djamel,Abdoun,1,2010,['Algeria'],['DZA'],1,Djamel Abdoun
P-02068,Salis,Abdul Samed,1,2022,['Ghana'],['GHA'],1,Salis Abdul Samed
P-03837,Hussein,Abdulghani,2,"2002, 2006",['Saudi Arabia'],['SAU'],1,Hussein Abdulghani
P-09643,Hussein,Abdulghani,1,1998,['Saudi Arabia'],['SAU'],1,Hussein Abdulghani
P-06913,Saud,Abdulhamid,1,2022,['Saudi Arabia'],['SAU'],1,Saud Abdulhamid
P-09894,Majed,Abdullah,1,1994,['Saudi Arabia'],['SAU'],1,Majed Abdullah
P-03995,Shehu,Abdullahi,1,2018,['Nigeria'],['NGA'],1,Shehu Abdullahi
P-00290,Fahad,Abdulrahman,1,1990,['United Arab Emirates'],['ARE'],1,Fahad Abdulrahman
P-08275,Yuki,Abe,1,2010,['Japan'],['JPN'],1,Yuki Abe
P-05656,Ahmad Reza,Abedzadeh,1,1998,['Iran'],['IRN'],1,Ahmad Reza Abedzadeh
P-09414,Amir,Abedzadeh,2,"2018, 2022",['Iran'],['IRN'],1,Amir Abedzadeh
P-05438,Théophile,Abega,1,1982,['Cameroon'],['CMR'],1,Théophile Abega
P-00794,André,Abegglen,2,"1934, 1938",['Switzerland'],['CHE'],1,André Abegglen
P-03292,not applicable,Abel,1,1978,['Brazil'],['BRA'],1,not applicable Abel
P-08182,not applicable,Abelardo,2,"1994, 1998",['Spain'],['ESP'],1,not applicable Abelardo
P-06599,Ramón,Abeledo,1,1962,['Argentina'],['ARG'],1,Ramón Abeledo
P-09195,Anad,Abid,1,1986,['Iraq'],['IRQ'],1,Anad Abid
P-03868,Eric,Abidal,2,"2006, 2010",['France'],['FRA'],1,Eric Abidal
P-04927,Juan Carlos,Ablanedo,2,"1986, 1990",['Spain'],['ESP'],1,Juan Carlos Ablanedo
P-05268,Attila,Abonyi,1,1974,['Australia'],['AUS'],1,Attila Abonyi
P-02166,Vincent,Aboubakar,3,"2010, 2014, 2022",['Cameroon'],['CMR'],1,Vincent Aboubakar
P-05068,Zakaria,Aboukhlal,1,2022,['Morocco'],['MAR'],1,Zakaria Aboukhlal
P-02897,Taher,Abouzeid,1,1990,['Egypt'],['EGY'],1,Taher Abouzeid
P-01212,Henock,Abrahamsson,1,1938,['Sweden'],['SWE'],1,Henock Abrahamsson
P-09321,Rüdiger,Abramczik,1,1978,['West Germany'],['DEU'],1,Rüdiger Abramczik
P-06302,Lahcen,Abrami,1,1998,['Morocco'],['MAR'],1,Lahcen Abrami
P-09628,Marco,Abreu,1,2006,['Angola'],['AGO'],1,Marco Abreu
P-00305,Sebastián,Abreu,2,"2002, 2010",['Uruguay'],['URY'],1,Sebastián Abreu
P-08516,not applicable,Acácio,1,1990,['Brazil'],['BRA'],1,not applicable Acácio
P-09912,Eusebio,Acasuzo,1,1982,['Peru'],['PER'],1,Eusebio Acasuzo
P-09766,Germán,Aceros,1,1962,['Colombia'],['COL'],1,Germán Aceros
P-00930,Danilo,Aceval,1,1998,['Paraguay'],['PRY'],1,Danilo Aceval
P-00538,David,Acevedo,1,1958,['Argentina'],['ARG'],1,David Acevedo
P-08731,Eduardo Mario,Acevedo,1,1986,['Uruguay'],['URY'],1,Eduardo Mario Acevedo
P-06459,Elmer,Acevedo,1,1970,['El Salvador'],['SLV'],1,Elmer Acevedo
P-03088,Alberto,Achá,1,1950,['Bolivia'],['BOL'],1,Alberto Achá
P-02305,Gabriel,Achilier,1,2014,['Ecuador'],['ECU'],1,Gabriel Achilier
P-04314,Ignacio,Achúcarro,1,1958,['Paraguay'],['PRY'],1,Ignacio Achúcarro
P-03364,Jovan,Aćimović,1,1974,['Yugoslavia'],['YUG'],1,Jovan Aćimović
P-09335,Milenko,Ačimovič,1,2002,['Slovenia'],['SVN'],1,Milenko Ačimovič
P-01072,Jhonny,Acosta,2,"2014, 2018",['Costa Rica'],['CRI'],1,Jhonny Acosta
P-06737,Kellyn,Acosta,1,2022,['United States'],['USA'],1,Kellyn Acosta
P-06267,Afriyie,Acquah,1,2014,['Ghana'],['GHA'],1,Afriyie Acquah
P-01161,Clarence,Acuña,1,1998,['Chile'],['CHL'],1,Clarence Acuña
P-07925,Juan,Acuña,1,1950,['Spain'],['ESP'],1,Juan Acuña
P-00425,Marcos,Acuña,2,"2018, 2022",['Argentina'],['ARG'],1,Marcos Acuña
P-03534,Roberto,Acuña,3,"1998, 2002, 2006",['Paraguay'],['PRY'],1,Roberto Acuña
P-04247,Glen,Adam,1,1982,['New Zealand'],['NZL'],1,Glen Adam
P-04643,Stere,Adamache,1,1970,['Romania'],['ROU'],1,Stere Adamache
P-07600,Jozef,Adamec,2,"1962, 1970",['Czechoslovakia'],['CSK'],1,Jozef Adamec
P-00475,Ferdinand,Adams,1,1930,['Belgium'],['BEL'],1,Ferdinand Adams
P-00426,Stephen,Adams,1,2014,['Ghana'],['GHA'],1,Stephen Adams
P-08829,Tony,Adams,1,1998,['England'],['ENG'],1,Tony Adams
P-01886,Tyler,Adams,1,2022,['United States'],['USA'],1,Tyler Adams
P-09183,Jimmy,Adamson,1,1962,['England'],['ENG'],1,Jimmy Adamson
P-04040,not applicable,Adãozinho,1,1950,['Brazil'],['BRA'],1,not applicable Adãozinho
P-04879,Eric,Addo,1,2006,['Ghana'],['GHA'],1,Eric Addo
P-05466,Otto,Addo,1,2006,['Ghana'],['GHA'],1,Otto Addo
P-07542,Lee,Addy,1,2010,['Ghana'],['GHA'],1,Lee Addy
P-01646,Emmanuel,Adebayor,1,2006,['Togo'],['TGO'],1,Emmanuel Adebayor
P-03299,Sam,Adekugbe,1,2022,['Canada'],['CAN'],1,Sam Adekugbe
P-00455,not applicable,Adelardo,2,"1962, 1966",['Spain'],['ESP'],1,not applicable Adelardo
P-02323,Dele,Adeleye,1,2010,['Nigeria'],['NGA'],1,Dele Adeleye
P-03149,not applicable,Ademir,1,1950,['Brazil'],['BRA'],1,not applicable Ademir
P-00099,Mutiu,Adepoju,3,"1994, 1998, 2002",['Nigeria'],['NGA'],1,Mutiu Adepoju
P-06863,Karim,Adeyemi,1,2022,['Germany'],['DEU'],1,Karim Adeyemi
P-05712,Dominic,Adiyiah,1,2010,['Ghana'],['GHA'],1,Dominic Adiyiah
P-04455,Sammy,Adjei,1,2006,['Ghana'],['GHA'],1,Sammy Adjei
P-04434,not applicable,Ado,1,1970,['Brazil'],['BRA'],1,not applicable Ado
P-07752,Albert,Adomah,1,2014,['Ghana'],['GHA'],1,Albert Adomah
P-05688,not applicable,Adriano,1,2006,['Brazil'],['BRA'],1,not applicable Adriano
P-00288,Luis,Advíncula,1,2018,['Peru'],['PER'],1,Luis Advíncula
P-05429,Michel,Aebischer,1,2022,['Switzerland'],['CHE'],1,Michel Aebischer
P-00665,Georges,Aeby,1,1938,['Switzerland'],['CHE'],1,Georges Aeby
P-08216,Paul,Aeby,1,1938,['Switzerland'],['CHE'],1,Paul Aeby
P-03490,Ibrahim,Afellay,1,2010,['Netherlands'],['NLD'],1,Ibrahim Afellay
P-01217,Harrison,Afful,1,2014,['Ghana'],['GHA'],1,Harrison Afful
P-06495,Akram,Afif,1,2022,['Qatar'],['QAT'],1,Akram Afif
P-00258,Rabiu,Afolabi,2,"2002, 2010",['Nigeria'],['NGA'],1,Rabiu Afolabi
P-00861,Valentin,Afonin,2,"1966, 1970",['Soviet Union'],['SUN'],1,Valentin Afonin
P-08286,not applicable,Afonsinho,1,1938,['Brazil'],['BRA'],1,not applicable Afonsinho
P-07955,Daniel,Afriyie,1,2022,['Ghana'],['GHA'],1,Daniel Afriyie
P-08737,Kossi,Agassa,1,2006,['Togo'],['TGO'],1,Kossi Agassa
P-04556,Chigozie,Agbim,1,2014,['Nigeria'],['NGA'],1,Chigozie Agbim
P-06106,Hans,Agbo,1,1994,['Cameroon'],['CMR'],1,Hans Agbo
P-04261,Kuami,Agboh,1,2006,['Togo'],['TGO'],1,Kuami Agboh
P-06587,Wilfred,Agbonavbare,1,1994,['Nigeria'],['NGA'],1,Wilfred Agbonavbare
P-01604,Daniel,Agger,1,2010,['Denmark'],['DNK'],1,Daniel Agger
P-05915,Julius,Aghahowa,1,2002,['Nigeria'],['NGA'],1,Julius Aghahowa
P-02244,Jeff,Agoos,2,"1998, 2002",['United States'],['USA'],1,Jeff Agoos
P-00349,Hamadi,Agrebi,1,1978,['Tunisia'],['TUN'],1,Hamadi Agrebi
P-07196,Alloysius,Agu,1,1994,['Nigeria'],['NGA'],1,Alloysius Agu
P-08441,Rui,Águas,1,1986,['Portugal'],['PRT'],1,Rui Águas
P-03694,Nayef,Aguerd,1,2022,['Morocco'],['MAR'],1,Nayef Aguerd
P-05571,Juan Bautista,Agüero,1,1958,['Paraguay'],['PRY'],1,Juan Bautista Agüero
P-00204,Sergio,Agüero,3,"2010, 2014, 2018",['Argentina'],['ARG'],1,Sergio Agüero
P-01878,Abel,Aguilar,2,"2014, 2018",['Colombia'],['COL'],1,Abel Aguilar
P-00449,Paul,Aguilar,2,"2010, 2014",['Mexico'],['MEX'],1,Paul Aguilar
P-01344,Samuel,Aguilar,1,1958,['Paraguay'],['PRY'],1,Samuel Aguilar
P-04660,Brandon,Aguilera,1,2022,['Costa Rica'],['CRI'],1,Brandon Aguilera
P-07344,Carlos,Aguilera,2,"1986, 1990",['Uruguay'],['URY'],1,Carlos Aguilera
P-02706,Carlos,Aguilera,1,1998,['Spain'],['ESP'],1,Carlos Aguilera
P-03772,Edgar,Aguilera,1,1998,['Paraguay'],['PRY'],1,Edgar Aguilera
P-00430,Juan,Aguilera,1,1930,['Chile'],['CHL'],1,Juan Aguilera
P-01329,Oscar,Aguilera,1,1958,['Paraguay'],['PRY'],1,Oscar Aguilera
P-00841,Álex,Aguinaga,1,2002,['Ecuador'],['ECU'],1,Álex Aguinaga
P-07936,Francisco,Aguirre,1,1930,['Paraguay'],['PRY'],1,Francisco Aguirre
P-05414,Javier,Aguirre,1,1986,['Mexico'],['MEX'],1,Javier Aguirre
P-03425,Daniel,Agyei,1,2010,['Ghana'],['GHA'],1,Daniel Agyei
P-09974,Emmanuel,Agyemang-Badu,1,2014,['Ghana'],['GHA'],1,Emmanuel Agyemang-Badu
P-08828,Thomas,Ahlström,1,1974,['Sweden'],['SWE'],1,Thomas Ahlström
P-07945,Olle,Åhlund,1,1950,['Sweden'],['SWE'],1,Olle Åhlund
P-03818,Rahman,Ahmadi,1,2014,['Iran'],['IRN'],1,Rahman Ahmadi
P-00874,Ronald,Åhman,1,1978,['Sweden'],['SWE'],1,Ronald Åhman
P-03011,Homam,Ahmed,1,2022,['Qatar'],['QAT'],1,Homam Ahmed
P-09567,Issah,Ahmed,1,2006,['Ghana'],['GHA'],1,Issah Ahmed
P-07558,Jung-hwan,Ahn,3,"2002, 2006, 2010",['South Korea'],['KOR'],1,Jung-hwan Ahn
P-04919,Stephen,Ahorlu,1,2010,['Ghana'],['GHA'],1,Stephen Ahorlu
P-04762,Sergio,Ahumada,1,1974,['Chile'],['CHL'],1,Sergio Ahumada
P-05542,Joseph,Aidoo,1,2022,['Ghana'],['GHA'],1,Joseph Aidoo
P-02743,Ernst,Aigner,1,1990,['Austria'],['AUT'],1,Ernst Aigner
P-07404,Pablo,Aimar,2,"2002, 2006",['Argentina'],['ARG'],1,Pablo Aimar
P-03109,Jock,Aird,1,1954,['Scotland'],['SCO'],1,Jock Aird
P-07005,Marco,Airosa,1,2006,['Angola'],['AGO'],1,Marco Airosa
P-09983,Youssef,Aït Bennasser,1,2018,['Morocco'],['MAR'],1,Youssef Aït Bennasser
P-01988,Roy,Aitken,2,"1986, 1990",['Scotland'],['SCO'],1,Roy Aitken
P-08271,Dele,Aiyenugba,1,2010,['Nigeria'],['NGA'],1,Dele Aiyenugba
P-08964,Kanga,Akalé,1,2006,['Ivory Coast'],['CIV'],1,Kanga Akalé
P-09914,Manuel,Akanji,2,"2018, 2022",['Switzerland'],['CHE'],1,Manuel Akanji
P-05102,Nathan,Aké,1,2022,['Netherlands'],['NLD'],1,Nathan Aké
P-08743,Kaçmaz,Akgün,1,1954,['Turkey'],['TUR'],1,Kaçmaz Akgün
P-08760,Mohamed,Akid,1,1978,['Tunisia'],['TUN'],1,Mohamed Akid
P-06881,Igor,Akinfeev,2,"2014, 2018",['Russia'],['RUS'],1,Igor Akinfeev
P-09197,Yutaka,Akita,2,"1998, 2002",['Japan'],['JPN'],1,Yutaka Akita
P-06189,Eric,Akoto,1,2006,['Togo'],['TGO'],1,Eric Akoto
P-00585,Jean-Daniel,Akpa Akpro,1,2014,['Ivory Coast'],['CIV'],1,Jean-Daniel Akpa Akpro
P-06285,Daniel,Akpeyi,1,2018,['Nigeria'],['NGA'],1,Daniel Akpeyi
P-07047,not applicable,Akwá,1,2006,['Angola'],['AGO'],1,not applicable Akwá
P-05141,Benedict,Akwuegbu,1,2002,['Nigeria'],['NGA'],1,Benedict Akwuegbu
P-01520,Fatih,Akyel,1,2002,['Turkey'],['TUR'],1,Fatih Akyel
P-01876,Nawaf,Al-Abed,1,2022,['Saudi Arabia'],['SAU'],1,Nawaf Al-Abed
P-04640,Abdulrahman,Al-Aboud,1,2022,['Saudi Arabia'],['SAU'],1,Abdulrahman Al-Aboud
P-06268,Abdulelah,Al-Amri,1,2022,['Saudi Arabia'],['SAU'],1,Abdulelah Al-Amri
P-01884,Awad,Al-Anazi,1,1994,['Saudi Arabia'],['SAU'],1,Awad Al-Anazi
P-03511,Abdulaziz,Al-Anberi,1,1982,['Kuwait'],['KWT'],1,Abdulaziz Al-Anberi
P-00529,Tisir,Al-Antaif,1,1998,['Saudi Arabia'],['SAU'],1,Tisir Al-Antaif
P-06083,Nawaf,Al-Aqidi,1,2022,['Saudi Arabia'],['SAU'],1,Nawaf Al-Aqidi
P-07103,Ahmed,Al-Bahri,1,2006,['Saudi Arabia'],['SAU'],1,Ahmed Al-Bahri
P-00523,Fahad,Al-Bishi,1,1994,['Saudi Arabia'],['SAU'],1,Fahad Al-Bishi
P-04772,Mohamed,Al-Bishi,1,2006,['Saudi Arabia'],['SAU'],1,Mohamed Al-Bishi
P-06578,Mohammed,Al-Breik,2,"2018, 2022",['Saudi Arabia'],['SAU'],1,Mohammed Al-Breik
P-02096,Ali,Al-Bulaihi,2,"2018, 2022",['Saudi Arabia'],['SAU'],1,Ali Al-Bulaihi
P-03975,Abdulaziz,Al-Buloushi,1,1982,['Kuwait'],['KWT'],1,Abdulaziz Al-Buloushi
P-02915,Abdullah,Al-Buloushi,1,1982,['Kuwait'],['KWT'],1,Abdullah Al-Buloushi
P-03083,Firas,Al-Buraikan,1,2022,['Saudi Arabia'],['SAU'],1,Firas Al-Buraikan
P-07177,Faisal,Al-Dakhil,1,1982,['Kuwait'],['KWT'],1,Faisal Al-Dakhil
P-04092,Saleh,Al-Dawod,1,1994,['Saudi Arabia'],['SAU'],1,Saleh Al-Dawod
P-01519,Nasser,Al-Dawsari,1,2022,['Saudi Arabia'],['SAU'],1,Nasser Al-Dawsari
P-00630,Salem,Al-Dawsari,2,"2018, 2022",['Saudi Arabia'],['SAU'],1,Salem Al-Dawsari
P-06706,Mohamed,Al-Deayea,4,"1994, 1998, 2002, 2006",['Saudi Arabia'],['SAU'],1,Mohamed Al-Deayea
P-08329,Ahmed,Al-Dokhi,3,"1998, 2002, 2006",['Saudi Arabia'],['SAU'],1,Ahmed Al-Dokhi
P-07685,Abdullah,Al-Dosari,1,1994,['Saudi Arabia'],['SAU'],1,Abdullah Al-Dosari
P-09431,Khamis,Al-Dosari,2,"1998, 2002",['Saudi Arabia'],['SAU'],1,Khamis Al-Dosari
P-03185,Obeid,Al-Dosari,2,"1998, 2002",['Saudi Arabia'],['SAU'],1,Obeid Al-Dosari
P-09062,Salman,Al-Faraj,2,"2018, 2022",['Saudi Arabia'],['SAU'],1,Salman Al-Faraj
P-02321,Omar,Al-Ghamdi,2,"2002, 2006",['Saudi Arabia'],['SAU'],1,Omar Al-Ghamdi
P-09855,Nassir,Al-Ghanim,1,1982,['Kuwait'],['KWT'],1,Nassir Al-Ghanim
P-04594,Sultan,Al-Ghannam,1,2022,['Saudi Arabia'],['SAU'],1,Sultan Al-Ghannam
P-04171,Fahad,Al-Ghesheyan,1,1994,['Saudi Arabia'],['SAU'],1,Fahad Al-Ghesheyan
P-03897,Abdulrahman,Al-Haddad,1,1990,['United Arab Emirates'],['ARE'],1,Abdulrahman Al-Haddad
P-04647,Muayad,Al-Haddad,1,1982,['Kuwait'],['KWT'],1,Muayad Al-Haddad
P-07271,Naif,Al-Hadhrami,1,2022,['Qatar'],['QAT'],1,Naif Al-Hadhrami
P-04633,Salem,Al-Hajri,1,2022,['Qatar'],['QAT'],1,Salem Al-Hajri
P-04966,Ibrahim,Al-Harbi,1,1998,['Saudi Arabia'],['SAU'],1,Ibrahim Al-Harbi
P-03915,Mansoor,Al-Harbi,1,2018,['Saudi Arabia'],['SAU'],1,Mansoor Al-Harbi
P-04197,Mohsin,Al-Harthi,1,2002,['Saudi Arabia'],['SAU'],1,Mohsin Al-Harthi
P-01348,Saad,Al-Harthi,1,2006,['Saudi Arabia'],['SAU'],1,Saad Al-Harthi
P-01097,Sami,Al-Hashash,1,1982,['Kuwait'],['KWT'],1,Sami Al-Hashash
P-07551,Ali,Al-Hassan,1,2022,['Saudi Arabia'],['SAU'],1,Ali Al-Hassan
P-08301,Hassan,Al-Haydos,1,2022,['Qatar'],['QAT'],1,Hassan Al-Haydos
P-05167,Ibrahim,Al-Helwah,1,1994,['Saudi Arabia'],['SAU'],1,Ibrahim Al-Helwah
P-04355,Saad,Al-Houti,1,1982,['Kuwait'],['KWT'],1,Saad Al-Houti
P-04627,Sami,Al-Jaber,4,"1994, 1998, 2002, 2006",['Saudi Arabia'],['SAU'],1,Sami Al-Jaber
P-09541,Mohammed,Al-Jahani,2,"1998, 2002",['Saudi Arabia'],['SAU'],1,Mohammed Al-Jahani
P-03813,Abdulaziz,Al-Janoubi,1,1998,['Saudi Arabia'],['SAU'],1,Abdulaziz Al-Janoubi
P-05123,Waleed,Al-Jasem,1,1982,['Kuwait'],['KWT'],1,Waleed Al-Jasem
P-01274,Taisir,Al-Jassim,1,2018,['Saudi Arabia'],['SAU'],1,Taisir Al-Jassim
P-07748,Abdullah,Al-Jumaan,1,2002,['Saudi Arabia'],['SAU'],1,Abdullah Al-Jumaan
P-01401,Abdullah,Al-Khaibari,1,2018,['Saudi Arabia'],['SAU'],1,Abdullah Al-Khaibari
P-05764,Abdulmalek,Al-Khaibri,1,2018,['Saudi Arabia'],['SAU'],1,Abdulmalek Al-Khaibri
P-06615,Abdulaziz,Al-Khathran,2,"2002, 2006",['Saudi Arabia'],['SAU'],1,Abdulaziz Al-Khathran
P-03286,Mohammed,Al-Khilaiwi,2,"1994, 1998",['Saudi Arabia'],['SAU'],1,Mohammed Al-Khilaiwi
P-00853,Mohammed,Al-Khojali,1,2002,['Saudi Arabia'],['SAU'],1,Mohammed Al-Khojali
P-09688,Abdulellah,Al-Malki,1,2022,['Saudi Arabia'],['SAU'],1,Abdulellah Al-Malki
P-09009,Abdullah,Al-Mayouf,1,2018,['Saudi Arabia'],['SAU'],1,Abdullah Al-Mayouf
P-06441,Fahad,Al-Mehallel,2,"1994, 1998",['Saudi Arabia'],['SAU'],1,Fahad Al-Mehallel
P-08876,Housain,Al-Mogahwi,1,2018,['Saudi Arabia'],['SAU'],1,Housain Al-Mogahwi
P-05257,Hamad,Al-Montashari,1,2006,['Saudi Arabia'],['SAU'],1,Hamad Al-Montashari
P-00954,Yasser,Al-Mosailem,1,2018,['Saudi Arabia'],['SAU'],1,Yasser Al-Mosailem
P-06507,Fahad,Al-Muwallad,1,2018,['Saudi Arabia'],['SAU'],1,Fahad Al-Muwallad
P-03389,Khalid,Al-Muwallid,2,"1994, 1998",['Saudi Arabia'],['SAU'],1,Khalid Al-Muwallid
P-05305,Sami,Al-Najei,1,2022,['Saudi Arabia'],['SAU'],1,Sami Al-Najei
P-03646,Saeed,Al-Owairan,2,"1994, 1998",['Saudi Arabia'],['SAU'],1,Saeed Al-Owairan
P-02114,Mohammed,Al-Owais,2,"2018, 2022",['Saudi Arabia'],['SAU'],1,Mohammed Al-Owais
P-00884,Jamal,Al-Qabendi,1,1982,['Kuwait'],['KWT'],1,Jamal Al-Qabendi
P-08108,Naif,Al-Qadi,1,2006,['Saudi Arabia'],['SAU'],1,Naif Al-Qadi
P-00592,Yasser,Al-Qahtani,1,2006,['Saudi Arabia'],['SAU'],1,Yasser Al-Qahtani
P-04941,Bassam,Al-Rawi,1,2022,['Qatar'],['QAT'],1,Bassam Al-Rawi
P-07145,Mohammed,Al-Rubaie,1,2022,['Saudi Arabia'],['SAU'],1,Mohammed Al-Rubaie
P-01482,Hussein,Al-Sadiq,2,"1994, 1998",['Saudi Arabia'],['SAU'],1,Hussein Al-Sadiq
P-00767,Mohammad,Al-Sahlawi,1,2018,['Saudi Arabia'],['SAU'],1,Mohammad Al-Sahlawi
P-02251,Ibrahim,Al-Shahrani,2,"1998, 2002",['Saudi Arabia'],['SAU'],1,Ibrahim Al-Shahrani
P-04495,Yasser,Al-Shahrani,2,"2018, 2022",['Saudi Arabia'],['SAU'],1,Yasser Al-Shahrani
P-04255,Mohammad,Al-Shalhoub,2,"2002, 2006",['Saudi Arabia'],['SAU'],1,Mohammad Al-Shalhoub
P-03131,Saad,Al-Sheeb,1,2022,['Qatar'],['QAT'],1,Saad Al-Sheeb
P-03550,Fouzi,Al-Shehri,1,2002,['Saudi Arabia'],['SAU'],1,Fouzi Al-Shehri
P-05623,Saleh,Al-Shehri,1,2022,['Saudi Arabia'],['SAU'],1,Saleh Al-Shehri
P-01982,Yahya,Al-Shehri,1,2018,['Saudi Arabia'],['SAU'],1,Yahya Al-Shehri
P-04824,Hamoud,Al-Shemmari,1,1982,['Kuwait'],['KWT'],1,Hamoud Al-Shemmari
P-04505,Yussef,Al-Suwayed,1,1982,['Kuwait'],['KWT'],1,Yussef Al-Suwayed
P-04890,Yassir,Al-Taifi,1,1994,['Saudi Arabia'],['SAU'],1,Yassir Al-Taifi
P-01019,Adnan,Al-Talyani,1,1990,['United Arab Emirates'],['ARE'],1,Adnan Al-Talyani
P-04802,Hassan,Al-Tambakti,1,2022,['Saudi Arabia'],['SAU'],1,Hassan Al-Tambakti
P-02720,Ahmed,Al-Tarabulsi,1,1982,['Kuwait'],['KWT'],1,Ahmed Al-Tarabulsi
P-06650,Nawaf,Al-Temyat,3,"1998, 2002, 2006",['Saudi Arabia'],['SAU'],1,Nawaf Al-Temyat
P-06725,Mansour,Al-Thagafi,1,2002,['Saudi Arabia'],['SAU'],1,Mansour Al-Thagafi
P-02831,Yousuf,Al-Thunayan,1,1998,['Saudi Arabia'],['SAU'],1,Yousuf Al-Thunayan
P-07491,Abdullah,Al-Waked,1,2002,['Saudi Arabia'],['SAU'],1,Abdullah Al-Waked
P-08583,Al Hasan,Al-Yami,1,2002,['Saudi Arabia'],['SAU'],1,Al Hasan Al-Yami
P-06415,Ahmed,Alaaeldin,1,2022,['Qatar'],['QAT'],1,Ahmed Alaaeldin
P-08137,Stefan,Aladzhov,2,"1970, 1974",['Bulgaria'],['BGR'],1,Stefan Aladzhov
P-01256,Ahmed,Alaoui,1,1970,['Morocco'],['MAR'],1,Ahmed Alaoui
P-00850,Zakaria,Alaoui,1,1994,['Morocco'],['MAR'],1,Zakaria Alaoui
P-01561,Jordi,Alba,3,"2014, 2018, 2022",['Spain'],['ESP'],1,Jordi Alba
P-09284,Ernesto,Albarracín,1,1934,['Argentina'],['ARG'],1,Ernesto Albarracín
P-05607,David,Albelda,2,"2002, 2006",['Spain'],['ESP'],1,David Albelda
P-09166,Flórián,Albert,2,"1962, 1966",['Hungary'],['HUN'],1,Flórián Albert
P-04113,Philippe,Albert,2,"1990, 1994",['Belgium'],['BEL'],1,Philippe Albert
P-04376,Demetrio,Albertini,2,"1994, 1998",['Italy'],['ITA'],1,Demetrio Albertini
P-04742,Carlos,Alberto,1,1970,['Brazil'],['BRA'],1,Carlos Alberto
P-08255,Julio,Alberto,1,1986,['Spain'],['ESP'],1,Julio Alberto
P-00800,Enrico,Albertosi,4,"1962, 1966, 1970, 1974",['Italy'],['ITA'],1,Enrico Albertosi
P-02614,Raúl,Albiol,2,"2010, 2014",['Spain'],['ESP'],1,Raúl Albiol
P-07998,Arthur,Albiston,1,1986,['Scotland'],['SCO'],1,Arthur Albiston
P-00924,Miiko,Albornoz,1,2014,['Chile'],['CHL'],1,Miiko Albornoz
P-02131,Mario,Alborta,1,1930,['Bolivia'],['BOL'],1,Mario Alborta
P-09022,Ernst,Albrecht,1,1934,['Germany'],['DEU'],1,Ernst Albrecht
P-08054,Milan,Albrecht,1,1970,['Czechoslovakia'],['CSK'],1,Milan Albrecht
P-00891,Rafael,Albrecht,2,"1962, 1966",['Argentina'],['ARG'],1,Rafael Albrecht
P-08758,Chris,Albright,1,2006,['United States'],['USA'],1,Chris Albright
P-02180,Gheorghe,Albu,1,1934,['Romania'],['ROU'],1,Gheorghe Albu
P-02449,Antolín,Alcaraz,1,2010,['Paraguay'],['PRY'],1,Antolín Alcaraz
P-07772,Francisco,Alcaraz,1,1986,['Paraguay'],['PRY'],1,Francisco Alcaraz
P-06606,Joseph,Alcazar,1,1934,['France'],['FRA'],1,Joseph Alcazar
P-00279,not applicable,Alcindo,1,1966,['Brazil'],['BRA'],1,not applicable Alcindo
P-04759,not applicable,Aldair,3,"1990, 1994, 1998",['Brazil'],['BRA'],1,not applicable Aldair
P-03378,Toby,Alderweireld,3,"2014, 2018, 2022",['Belgium'],['BEL'],1,Toby Alderweireld
P-01464,John,Aldridge,2,"1990, 1994",['Republic of Ireland'],['IRL'],1,John Aldridge
P-05555,Sergei,Aleinikov,2,"1986, 1990",['Soviet Union'],['SUN'],1,Sergei Aleinikov
P-01424,Juan Manuel,Alejandrez,1,1970,['Mexico'],['MEX'],1,Juan Manuel Alejandrez
